Segment,Start,End,NGS_read_count,ACC_num,IFNAR,IFNLR,Cells,Replicate,Resolution,Context,Compartment
PB1,333,1212,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,1891,50,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,1899,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,1919,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,1963,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,2000,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,2006,158,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,334,365,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,335,1878,20,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,336,1898,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,336,466,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,337,1958,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,337,1988,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1881,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1897,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1901,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1934,60,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1958,62,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,1988,21,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,338,2037,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,339,1903,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,339,1970,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,339,2010,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,339,2055,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,341,1818,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,341,2001,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,341,404,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,343,1896,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,343,1900,42,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,344,1969,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,344,1992,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,344,2014,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,345,1842,39,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,345,1898,95,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,345,1899,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,345,1996,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,345,2256,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1821,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1829,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1858,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1878,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1901,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1906,58,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1911,22,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1942,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1946,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1947,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1949,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,1954,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,2014,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,2016,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,2056,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,346,376,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1898,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1959,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1972,844,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1973,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1989,112,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,1996,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,347,2038,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,348,1752,32,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,348,1828,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,348,1917,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,348,1994,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,349,1899,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,349,1963,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,349,1974,11,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,349,1990,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,349,2022,14,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,350,1897,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,350,1998,381,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,350,2037,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,350,2079,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,351,1911,26,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,354,1862,39,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,354,1899,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,355,1900,109,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,356,1903,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,356,1927,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,356,1948,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,356,2013,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,356,2104,303,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,357,1909,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,357,1957,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,357,2006,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,357,2114,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,358,1864,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,358,2057,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,361,1889,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,361,1896,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,361,1960,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,363,1828,16,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,363,1857,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,363,1896,20,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,363,2010,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,364,1854,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,364,1899,1174,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,365,1766,38,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,365,1900,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,366,1900,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,367,1876,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,367,1999,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,368,1679,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,368,1858,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,369,1830,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,369,429,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,370,1872,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1833,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1881,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1884,190,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1897,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1958,16,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,1988,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,371,2014,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,372,1902,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,372,1903,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,373,1755,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,373,1868,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,373,1897,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1773,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1869,1131,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1876,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1892,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1898,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1903,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,374,1951,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1826,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1829,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1833,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1858,174,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1901,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1928,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1949,13,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1961,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,1995,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,375,2008,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,376,1828,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,376,1885,37,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,376,1907,131,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,376,1933,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,379,1877,60,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,380,1836,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,381,1753,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,381,1858,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,381,1897,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,381,1906,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,381,1928,31,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,382,1972,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,383,1831,48,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,384,2001,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,385,1846,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,385,1855,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,385,1934,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,385,1988,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,386,1815,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,386,1856,109,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,386,1902,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,388,1903,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,390,2003,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,391,1932,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,393,1938,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,393,1949,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,394,2005,35,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,396,1929,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,404,1942,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,409,1862,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,409,1908,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,410,1630,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,410,1723,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,410,1911,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,411,1985,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,412,2058,46,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,414,1885,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,415,1896,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,417,2124,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,422,1876,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,422,1895,137,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,422,2256,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,423,1821,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,423,1884,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,423,1897,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,423,1969,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,423,2091,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,424,1902,24,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,426,1898,26,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,427,1701,8,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,427,1723,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,427,1841,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,427,1897,25,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,428,1882,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,430,1911,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,431,1833,87,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,433,2169,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,434,1701,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,436,460,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,437,1903,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,440,1900,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,442,1945,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,444,1887,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,444,476,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,446,1702,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,447,1753,17,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,448,1830,63,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,448,1937,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,448,1951,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,450,1821,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,450,1823,19,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,450,1942,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,452,1987,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,453,1830,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,453,1877,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,454,1831,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,454,1842,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,454,1991,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,457,1723,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,457,1829,10,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,458,1605,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,45,116,40,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,45,1486,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,45,168,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,45,79,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,461,1608,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,461,1698,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,461,1885,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,462,1829,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,464,1898,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,465,1897,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,468,1754,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,468,1832,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,475,1630,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,475,1817,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,478,1713,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,478,1752,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,478,1820,292,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,487,1666,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,490,1823,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,491,1724,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,498,1820,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,511,1905,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,515,1786,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,517,1867,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,518,1714,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,519,1818,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,521,1820,57,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,521,609,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,522,1670,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,525,1652,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,525,2002,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,526,1548,248,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,526,1689,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,526,1695,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,526,1701,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,527,1754,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,531,1752,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1632,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1633,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1704,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1873,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1898,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,532,1963,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,533,1530,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,533,1662,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,533,1669,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,533,1898,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,533,1899,124,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,534,1701,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,534,1719,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,534,1723,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,534,1729,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,535,1754,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,535,1901,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,536,1624,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,537,1567,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,537,1637,181,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,538,1644,27,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,543,1607,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,543,1701,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,543,1922,18,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,546,1764,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,548,1947,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,127,6,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,138,44,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,1906,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,2071,5,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,2110,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,2129,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,83,4,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,54,98,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,557,1897,23,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,55,80,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,55,86,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,55,884,12,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,561,1718,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,561,598,9,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,565,1712,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,566,643,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,567,1593,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,568,1481,30,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,568,1585,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,568,1753,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,569,1608,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,569,1702,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,569,1717,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,56,2063,20,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,571,1624,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,591,1631,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,591,1753,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,591,1901,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,593,1610,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,596,1615,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,59,2090,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,59,84,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,59,85,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,602,1753,7,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,604,1052,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,604,1695,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,607,1607,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,607,1701,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,60,2089,111,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,614,1754,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,623,1519,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,623,1898,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,623,659,3,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,624,1598,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,624,1701,21,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,625,1631,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,627,1477,15,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,627,1486,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,629,1607,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,629,1971,1,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,636,1541,20,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
PB1,637,1631,2,SRR16770212,0,1,Mouse,2,bulk,in vivo,unknown
