Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution,MOI
PB2,163,2006,53,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,191,2252,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,223,2242,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,32,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,161,2005,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,168,2130,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,174,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,10,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2071,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,19,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,326,1874,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,1928,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,171,1960,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,212,1925,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,298,1842,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,133,1291,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,165,1278,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,201,1293,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,887,984,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,49,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,92,924,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,18,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,1578,1895,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,52,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,1869,1957,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,198,2157,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,2053,2153,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,31,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1177,1351,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,148,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,167,2037,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,23,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,372,1950,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,179,1951,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,184,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,1196,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,200,1367,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,821,1417,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,279,301,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,21,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,1578,1895,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,62,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2053,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,29,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1432,2130,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,171,2092,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,181,2114,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1852,1909,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,58,2114,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,156,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,300,1924,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,16,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,560,1560,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,89,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1085,1344,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,206,1511,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,228,1277,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,1012,1167,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,200,1225,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,355,746,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,39,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,25,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,53,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,172,226,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,33,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,511,2006,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,114,150,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,178,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,253,1958,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,325,1822,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,100,2075,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,172,1949,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,141,1461,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,168,1473,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,406,1648,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,567,668,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,485,560,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,26,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,60,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,172,226,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,198,2157,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,35,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,283,555,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1852,1909,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,16,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,17,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,299,2062,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,325,350,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,350,1897,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,413,1897,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,5,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,137,2068,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,146,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,179,1951,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,170,1546,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,196,1545,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,38,1443,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,133,1291,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,200,1276,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,201,1293,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,207,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,233,1306,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,278,1345,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,353,1282,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,511,932,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,449,1023,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,44,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,30,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,65,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,33,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,293,1760,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,436,1762,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,189,1999,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,18,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,25,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,270,2109,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,326,1874,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,338,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,546,1643,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,5,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,58,2116,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,123,1988,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,137,2068,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,156,1906,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,13,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,453,1631,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1551,1585,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,342,1314,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,822,884,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,200,1276,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,355,746,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,53,742,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,23,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,132,2123,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,55,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,216,2114,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,25,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,121,2118,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,167,2037,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,168,2130,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,174,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,12,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2031,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,299,1896,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,381,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,410,1775,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,58,2114,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,122,2027,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,135,1990,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,138,208,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,139,2026,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,157,2010,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,281,413,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,297,1974,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,412,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,126,1470,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,170,1546,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,284,1349,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,310,676,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,1196,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,1054,1086,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,211,1091,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,314,765,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,48,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,53,742,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,27,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,60,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,176,2106,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,182,2144,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,34,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,266,2016,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,137,2129,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,162,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,195,2033,13,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,1985,2030,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,2084,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,252,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,268,2049,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,269,2054,14,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,328,1906,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,333,1874,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,345,1898,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,438,1828,4,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,444,2191,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,54,77,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,137,2068,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,155,1904,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,164,1989,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,2018,2047,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,206,1916,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,208,1952,3,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,212,1916,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,231,1862,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,258,1948,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,293,1816,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,301,1844,15,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,462,1813,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,720,1961,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PA,84,2063,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,1009,1041,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,144,1468,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,184,1459,2,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,310,676,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
HA,807,1072,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,207,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NP,670,1311,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NA,156,918,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
M,52,741,45,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
NS,57,530,24,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,163,2006,63,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,198,2157,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,224,2138,31,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB2,295,343,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,114,150,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
PB1,126,2110,1,SRR7722041,HBEpC,24,2,in vitro,intracellular,singlecell,5
