Segment,Start,End,NGS_read_count,ACC_num,Cells,Time,Replicate,Context,Compartment,Resolution
NP,1308,1349,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,1337,1366,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,158,1255,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,170,1323,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,171,1305,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,225,296,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,267,312,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,274,1200,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,279,1271,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,288,314,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,296,531,5,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,311,1317,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,324,1163,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,325,578,2,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,328,451,4,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,332,1099,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,333,388,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,336,414,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,338,1180,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,341,570,2,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,347,1108,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,371,1119,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,393,1278,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,420,1107,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,428,1281,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,433,550,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,447,990,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,451,1173,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,451,970,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,453,1103,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,454,1219,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,458,898,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,463,575,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,465,1145,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,473,1148,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,484,512,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,497,539,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,505,1086,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,507,1136,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,521,998,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,523,547,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,525,583,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,538,1003,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,539,589,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,541,1080,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,548,583,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,548,719,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,548,815,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,551,676,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,552,932,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,561,821,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,562,1059,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,563,898,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,565,841,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,577,1033,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,577,1162,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,582,717,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,582,821,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,586,898,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,618,902,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,623,757,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,636,1067,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,661,759,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,670,1311,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,677,786,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,698,834,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,738,833,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,742,846,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,754,776,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,754,821,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,768,841,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,769,800,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,776,807,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,777,829,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,788,831,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,798,859,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,83,736,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,854,907,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,870,1278,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,88,239,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,899,967,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,90,1165,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,912,947,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,948,984,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NP,985,1180,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,305,340,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,356,929,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,382,1268,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,566,637,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,566,784,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,64,91,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NA,925,955,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,155,835,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,158,278,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,232,258,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,264,610,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,304,603,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,368,390,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,380,551,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,414,641,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,421,456,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,52,741,3,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
M,57,103,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,143,731,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,57,530,14,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,585,609,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,729,767,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,749,779,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
NS,88,655,1,ERR4566036,WI38,48hpi,1,in vitro,intracellular,singlecell
PB2,1022,1136,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1033,2108,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,104,139,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,123,1977,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1503,1579,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1514,1628,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1544,1573,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1560,1607,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,162,2120,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,162,2125,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,163,2126,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1676,1784,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1696,1747,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,1716,2147,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,173,2108,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,176,2039,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,176,2052,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,177,2141,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,184,413,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,187,2107,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,190,2116,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,190,2206,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,198,2024,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,203,2043,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,2115,2262,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,214,2003,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,2150,2176,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,220,2096,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,222,2193,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,225,2119,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,225,2200,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,226,2020,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,226,2058,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,240,2028,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,247,2129,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,272,2054,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,274,1973,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,275,2004,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,276,1921,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,277,1403,6,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,278,2178,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,297,1959,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,304,1932,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,320,1948,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,328,2003,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,334,1948,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,334,2069,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,342,1944,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,352,1909,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,421,1764,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,437,1691,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,450,1742,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,453,1789,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,456,2169,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,466,535,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,468,1746,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,468,1793,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,473,1701,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,473,1714,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,481,1825,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,485,1443,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,485,1750,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,497,1801,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,498,1742,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,499,1814,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,524,1759,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,533,574,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,573,1777,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,577,1710,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,577,1755,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,640,680,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,644,1504,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,671,1607,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,698,1432,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,714,1659,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,758,1473,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,759,1407,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,809,1772,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,855,890,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,894,2151,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,919,1065,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,923,1329,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB2,992,1026,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1003,1309,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,102,148,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1080,1106,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1109,1247,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,112,2221,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,114,2204,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,115,163,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,116,2167,4,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,116,2168,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,117,2193,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,121,2058,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,121,2100,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,121,2163,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,122,2159,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,123,2168,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,123,2177,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1290,1354,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,134,2167,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,1617,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,1829,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2065,6,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2110,10,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2138,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2165,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,137,2180,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,141,202,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1437,1715,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,144,2103,4,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,145,2103,9,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,146,2082,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1535,1578,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,158,2168,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1694,1726,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,170,1989,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,179,2110,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1846,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,184,2052,14,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1862,2052,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,189,2103,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,190,2037,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1953,2008,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1963,2007,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1984,2049,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,1986,2021,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,2002,2100,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,208,233,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,2108,2146,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,2149,2257,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,2152,2227,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,219,2208,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,2235,2257,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,227,1766,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,231,2111,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,252,1924,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,254,1941,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,255,2093,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,268,1913,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,270,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,286,1899,5,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,325,1931,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,334,1899,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,336,1875,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,336,1922,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,344,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,346,1821,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,348,1900,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,349,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,350,1954,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,351,1884,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,351,1947,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,357,1899,5,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,357,1948,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,359,1836,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,363,1946,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,364,1847,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,364,1874,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,367,1898,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,374,2014,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,375,1826,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,376,1907,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,378,1938,4,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,381,1821,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,381,1858,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,383,1295,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,383,1875,3,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,383,1932,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,385,1926,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,388,1944,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,399,1900,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,400,1844,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,410,1812,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,410,1844,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,411,1834,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,412,1759,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,412,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,415,1773,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,418,1827,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,419,1948,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,423,464,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,436,1812,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,438,1690,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,443,1793,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,451,1786,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,453,1919,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,45,2032,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,465,1638,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,46,1822,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,547,1684,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,548,1861,7,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,54,96,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,574,1734,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,577,1642,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,58,128,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,597,1899,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,603,1567,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,626,1561,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,638,1523,2,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,683,1663,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,687,1953,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,688,1589,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,68,1971,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,695,1443,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,697,1490,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,701,2188,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,706,1457,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,720,1570,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,738,1541,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,759,2162,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
PB1,764,1475,1,ERR4566037,WI38,48hpi,2,in vitro,intracellular,singlecell
