index,ID,UMAP1,UMAP2,Cluster,center_x,center_y
5114,A_PuertoRico_8_1934_PB1_734_1632,7.2674193,3.38585,0,8.571022,4.451144
5115,A_PuertoRico_8_1934_PB1_738_1664,0.98410183,5.5882835,1,2.5819721,5.142653
5116,A_PuertoRico_8_1934_PB1_73_102,0.65257055,4.843239,1,2.5819721,5.142653
5117,A_PuertoRico_8_1934_PB1_742_1718,0.98183423,5.7738214,1,2.5819721,5.142653
5118,A_PuertoRico_8_1934_PB1_742_2057,6.3431773,3.2549493,0,8.571022,4.451144
5119,A_PuertoRico_8_1934_PB1_747_1896,1.8953015,3.4404614,1,2.5819721,5.142653
5120,A_PuertoRico_8_1934_PB1_74_1900,1.8101581,3.609562,1,2.5819721,5.142653
5121,A_PuertoRico_8_1934_PB1_75_2137,8.389588,3.04582,0,8.571022,4.451144
5122,A_PuertoRico_8_1934_PB1_76_114,9.062069,0.8482109,0,8.571022,4.451144
5123,A_PuertoRico_8_1934_PB1_76_127,8.870353,0.81005913,0,8.571022,4.451144
5124,A_PuertoRico_8_1934_PB1_76_149,9.036156,0.82436305,0,8.571022,4.451144
5125,A_PuertoRico_8_1934_PB1_76_2011,7.7789636,1.804499,0,8.571022,4.451144
5126,A_PuertoRico_8_1934_PB1_76_2061,7.800043,2.3550386,0,8.571022,4.451144
5127,A_PuertoRico_8_1934_PB1_76_2082,7.949165,1.922797,0,8.571022,4.451144
5128,A_PuertoRico_8_1934_PB1_76_2091,9.022937,1.0116014,0,8.571022,4.451144
5129,A_PuertoRico_8_1934_PB1_76_2129,8.2290745,0.44680667,0,8.571022,4.451144
5130,A_PuertoRico_8_1934_PB1_76_98,9.130475,0.8198983,0,8.571022,4.451144
5131,A_PuertoRico_8_1934_PB1_77_121,3.4364445,3.5210729,1,2.5819721,5.142653
5132,A_PuertoRico_8_1934_PB1_77_2111,3.2148154,3.5706942,1,2.5819721,5.142653
5133,A_PuertoRico_8_1934_PB1_780_1483,7.161127,1.9490496,0,8.571022,4.451144
5134,A_PuertoRico_8_1934_PB1_780_1992,7.084249,2.021858,0,8.571022,4.451144
5135,A_PuertoRico_8_1934_PB1_780_2246,7.1546116,2.0339775,0,8.571022,4.451144
5136,A_PuertoRico_8_1934_PB1_78_127,9.288255,1.272341,0,8.571022,4.451144
5137,A_PuertoRico_8_1934_PB1_78_149,9.322446,1.2630424,0,8.571022,4.451144
5138,A_PuertoRico_8_1934_PB1_78_175,9.277336,1.3697823,0,8.571022,4.451144
5139,A_PuertoRico_8_1934_PB1_78_2054,9.073676,1.3975066,0,8.571022,4.451144
5140,A_PuertoRico_8_1934_PB1_78_2091,9.32644,1.3618268,0,8.571022,4.451144
5141,A_PuertoRico_8_1934_PB1_78_2129,8.05555,0.42698768,0,8.571022,4.451144
5142,A_PuertoRico_8_1934_PB1_78_2139,9.291228,1.3955847,0,8.571022,4.451144
5143,A_PuertoRico_8_1934_PB1_78_2158,9.099919,3.0444977,0,8.571022,4.451144
5144,A_PuertoRico_8_1934_PB1_797_1511,3.107338,2.7887464,1,2.5819721,5.142653
5145,A_PuertoRico_8_1934_PB1_79_1902,6.263533,2.7470827,0,8.571022,4.451144
5146,A_PuertoRico_8_1934_PB1_79_1950,6.2755413,3.181222,0,8.571022,4.451144
5147,A_PuertoRico_8_1934_PB1_808_1906,7.3772902,1.4100107,0,8.571022,4.451144
5148,A_PuertoRico_8_1934_PB1_808_2129,7.997628,0.3779583,0,8.571022,4.451144
5149,A_PuertoRico_8_1934_PB1_81_2125,4.9799366,3.9370155,1,2.5819721,5.142653
5150,A_PuertoRico_8_1934_PB1_829_2116,7.047738,3.0095243,0,8.571022,4.451144
5151,A_PuertoRico_8_1934_PB1_82_133,8.783056,2.3184931,0,8.571022,4.451144
5152,A_PuertoRico_8_1934_PB1_82_2107,8.598572,2.7784243,0,8.571022,4.451144
5153,A_PuertoRico_8_1934_PB1_82_2132,8.31997,2.0027337,0,8.571022,4.451144
5154,A_PuertoRico_8_1934_PB1_83_2080,4.2172112,3.264976,1,2.5819721,5.142653
5155,A_PuertoRico_8_1934_PB1_84_165,8.387206,0.9612883,0,8.571022,4.451144
5156,A_PuertoRico_8_1934_PB1_852_1994,2.3333783,4.7208486,1,2.5819721,5.142653
5157,A_PuertoRico_8_1934_PB1_85_2086,6.818441,3.036602,0,8.571022,4.451144
5158,A_PuertoRico_8_1934_PB1_85_2095,6.921502,3.0479558,0,8.571022,4.451144
5159,A_PuertoRico_8_1934_PB1_86_2140,3.8931718,4.1297307,1,2.5819721,5.142653
5160,A_PuertoRico_8_1934_PB1_874_900,6.475367,2.9679832,0,8.571022,4.451144
5161,A_PuertoRico_8_1934_PB1_87_2063,7.9158297,2.393157,0,8.571022,4.451144
5162,A_PuertoRico_8_1934_PB1_881_1095,9.258401,3.8907666,0,8.571022,4.451144
5163,A_PuertoRico_8_1934_PB1_882_1689,8.0098295,1.0802369,0,8.571022,4.451144
5164,A_PuertoRico_8_1934_PB1_883_1950,6.283135,3.2616546,0,8.571022,4.451144
5165,A_PuertoRico_8_1934_PB1_88_170,2.86353,4.5896235,1,2.5819721,5.142653
5166,A_PuertoRico_8_1934_PB1_89_2011,7.5992055,1.8498112,0,8.571022,4.451144
5167,A_PuertoRico_8_1934_PB1_90_2142,1.3296807,4.1120296,1,2.5819721,5.142653
5168,A_PuertoRico_8_1934_PB1_91_2141,7.142059,1.3492376,0,8.571022,4.451144
5169,A_PuertoRico_8_1934_PB1_92_2127,4.1916595,4.5553255,1,2.5819721,5.142653
5170,A_PuertoRico_8_1934_PB1_92_2143,7.5287886,2.5536911,0,8.571022,4.451144
5171,A_PuertoRico_8_1934_PB1_947_2177,10.059332,2.9831223,0,8.571022,4.451144
5172,A_PuertoRico_8_1934_PB1_94_121,3.73427,3.203376,1,2.5819721,5.142653
5173,A_PuertoRico_8_1934_PB1_94_1862,3.73373,3.0554118,1,2.5819721,5.142653
5174,A_PuertoRico_8_1934_PB1_94_2080,3.767809,3.1207151,1,2.5819721,5.142653
5175,A_PuertoRico_8_1934_PB1_94_2099,3.770561,2.9962783,1,2.5819721,5.142653
5176,A_PuertoRico_8_1934_PB1_94_2135,3.7776215,3.0464895,1,2.5819721,5.142653
5177,A_PuertoRico_8_1934_PB1_953_1389,6.422923,6.531294,0,8.571022,4.451144
5178,A_PuertoRico_8_1934_PB1_95_127,8.801953,0.9287472,0,8.571022,4.451144
5179,A_PuertoRico_8_1934_PB1_95_133,8.747156,0.9436705,0,8.571022,4.451144
5180,A_PuertoRico_8_1934_PB1_95_138,8.924145,0.94332606,0,8.571022,4.451144
5181,A_PuertoRico_8_1934_PB1_95_140,8.834903,0.94728893,0,8.571022,4.451144
5182,A_PuertoRico_8_1934_PB1_95_168,8.536308,1.0944535,0,8.571022,4.451144
5183,A_PuertoRico_8_1934_PB1_95_1901,8.125165,2.5835586,0,8.571022,4.451144
5184,A_PuertoRico_8_1934_PB1_95_198,8.765116,0.9882601,0,8.571022,4.451144
5185,A_PuertoRico_8_1934_PB1_95_2054,8.899742,1.1041173,0,8.571022,4.451144
5186,A_PuertoRico_8_1934_PB1_95_2091,9.080435,1.0358825,0,8.571022,4.451144
5187,A_PuertoRico_8_1934_PB1_95_2129,8.231422,0.41461116,0,8.571022,4.451144
5188,A_PuertoRico_8_1934_PB1_95_2139,9.054319,1.0834905,0,8.571022,4.451144
5189,A_PuertoRico_8_1934_PB1_95_2141,8.5250635,1.069809,0,8.571022,4.451144
5190,A_PuertoRico_8_1934_PB1_95_2149,8.221173,1.3392614,0,8.571022,4.451144
5191,A_PuertoRico_8_1934_PB1_96_121,3.5075579,3.3291516,1,2.5819721,5.142653
5192,A_PuertoRico_8_1934_PB1_96_166,3.4815176,3.381541,1,2.5819721,5.142653
5193,A_PuertoRico_8_1934_PB1_96_2046,3.48136,3.3015645,1,2.5819721,5.142653
5194,A_PuertoRico_8_1934_PB1_96_2072,3.7736971,3.6308415,1,2.5819721,5.142653
5195,A_PuertoRico_8_1934_PB1_96_2088,3.6189706,3.196191,1,2.5819721,5.142653
5196,A_PuertoRico_8_1934_PB1_96_2099,3.7666101,2.9720685,1,2.5819721,5.142653
5197,A_PuertoRico_8_1934_PB1_96_2111,3.4611368,3.4015267,1,2.5819721,5.142653
5198,A_PuertoRico_8_1934_PB1_96_2113,3.8469424,2.9362757,1,2.5819721,5.142653
5199,A_PuertoRico_8_1934_PB1_96_2159,3.49232,3.2136555,1,2.5819721,5.142653
5200,A_PuertoRico_8_1934_PB1_96_2166,3.6498349,3.1786015,1,2.5819721,5.142653
5201,A_PuertoRico_8_1934_PB1_974_1900,1.81258,3.6798108,1,2.5819721,5.142653
5202,A_PuertoRico_8_1934_PB1_97_127,7.8713923,1.5033159,0,8.571022,4.451144
5203,A_PuertoRico_8_1934_PB1_97_158,7.7777557,1.5120867,0,8.571022,4.451144
5204,A_PuertoRico_8_1934_PB1_97_2094,7.800676,1.6047343,0,8.571022,4.451144
5205,A_PuertoRico_8_1934_PB1_97_2110,10.2525215,1.6570597,0,8.571022,4.451144
5206,A_PuertoRico_8_1934_PB1_97_2129,7.9860244,0.55394715,0,8.571022,4.451144
5207,A_PuertoRico_8_1934_PB1_97_2137,8.453574,2.8311727,0,8.571022,4.451144
5208,A_PuertoRico_8_1934_PB1_97_2143,7.6271534,2.3083072,0,8.571022,4.451144
5209,A_PuertoRico_8_1934_PB1_97_2158,9.004044,3.2131855,0,8.571022,4.451144
5210,A_PuertoRico_8_1934_PB1_97_2165,9.985849,2.8850904,0,8.571022,4.451144
5211,A_PuertoRico_8_1934_PB1_97_2177,9.966604,2.9867966,0,8.571022,4.451144
5212,A_PuertoRico_8_1934_PB1_97_382,7.7049913,1.560562,0,8.571022,4.451144
5213,A_PuertoRico_8_1934_PB1_98_139,4.146746,4.07698,1,2.5819721,5.142653
5214,A_PuertoRico_8_1934_PB1_98_141,4.0214934,4.081168,1,2.5819721,5.142653
5215,A_PuertoRico_8_1934_PB1_98_1702,4.140311,4.0888205,1,2.5819721,5.142653
5216,A_PuertoRico_8_1934_PB1_98_1922,5.827747,3.3047316,0,8.571022,4.451144
5217,A_PuertoRico_8_1934_PB1_98_2055,3.9582558,4.104115,1,2.5819721,5.142653
5218,A_PuertoRico_8_1934_PB1_98_2140,4.0712214,4.043934,1,2.5819721,5.142653
5219,A_PuertoRico_8_1934_PB1_98_2141,7.149197,1.58133,0,8.571022,4.451144
5220,A_PuertoRico_8_1934_PB1_998_2229,2.7494078,3.7301943,1,2.5819721,5.142653
5221,A_PuertoRico_8_1934_PB2_100_2120,5.0432463,5.6755667,1,2.5819721,5.142653
5222,A_PuertoRico_8_1934_PB2_101_2050,3.8121889,5.0089273,1,2.5819721,5.142653
5223,A_PuertoRico_8_1934_PB2_101_2157,4.628091,5.401934,1,2.5819721,5.142653
5224,A_PuertoRico_8_1934_PB2_102_2101,0.4948905,5.195883,1,2.5819721,5.142653
5225,A_PuertoRico_8_1934_PB2_104_2107,7.143642,5.5704865,0,8.571022,4.451144
5226,A_PuertoRico_8_1934_PB2_104_2114,7.048563,5.672161,0,8.571022,4.451144
5227,A_PuertoRico_8_1934_PB2_107_131,7.4415894,5.164853,0,8.571022,4.451144
5228,A_PuertoRico_8_1934_PB2_107_142,7.418364,5.23772,0,8.571022,4.451144
5229,A_PuertoRico_8_1934_PB2_107_164,7.400065,5.1019025,0,8.571022,4.451144
5230,A_PuertoRico_8_1934_PB2_107_1937,7.3081536,5.3041553,0,8.571022,4.451144
5231,A_PuertoRico_8_1934_PB2_107_209,7.3330836,5.143436,0,8.571022,4.451144
5232,A_PuertoRico_8_1934_PB2_107_2135,7.34393,5.146287,0,8.571022,4.451144
5233,A_PuertoRico_8_1934_PB2_107_2149,7.315473,5.0853014,0,8.571022,4.451144
5234,A_PuertoRico_8_1934_PB2_107_2152,6.2509193,4.5054274,0,8.571022,4.451144
5235,A_PuertoRico_8_1934_PB2_108_134,4.539444,5.9685245,1,2.5819721,5.142653
5236,A_PuertoRico_8_1934_PB2_108_165,4.5681896,6.0283666,1,2.5819721,5.142653
5237,A_PuertoRico_8_1934_PB2_108_2085,4.7070885,6.2961664,1,2.5819721,5.142653
5238,A_PuertoRico_8_1934_PB2_108_2088,4.807676,6.053193,1,2.5819721,5.142653
5239,A_PuertoRico_8_1934_PB2_108_2095,5.054136,6.0514436,1,2.5819721,5.142653
5240,A_PuertoRico_8_1934_PB2_108_2100,4.5646396,5.9866657,1,2.5819721,5.142653
5241,A_PuertoRico_8_1934_PB2_108_2140,4.6349163,5.7686815,1,2.5819721,5.142653
5242,A_PuertoRico_8_1934_PB2_109_131,7.421764,4.7168593,0,8.571022,4.451144
5243,A_PuertoRico_8_1934_PB2_109_136,7.436319,4.7682157,0,8.571022,4.451144
5244,A_PuertoRico_8_1934_PB2_109_144,7.380178,4.7522397,0,8.571022,4.451144
5245,A_PuertoRico_8_1934_PB2_109_152,7.389664,4.7027664,0,8.571022,4.451144
5246,A_PuertoRico_8_1934_PB2_109_157,7.3837857,4.7037015,0,8.571022,4.451144
5247,A_PuertoRico_8_1934_PB2_109_164,7.4082055,4.842566,0,8.571022,4.451144
5248,A_PuertoRico_8_1934_PB2_109_1793,7.603853,4.825817,0,8.571022,4.451144
5249,A_PuertoRico_8_1934_PB2_109_2059,7.462669,4.7193456,0,8.571022,4.451144
5250,A_PuertoRico_8_1934_PB2_109_2123,7.241177,4.804143,0,8.571022,4.451144
5251,A_PuertoRico_8_1934_PB2_109_2132,7.3173513,4.7440557,0,8.571022,4.451144
5252,A_PuertoRico_8_1934_PB2_109_2135,7.3993244,4.803388,0,8.571022,4.451144
5253,A_PuertoRico_8_1934_PB2_109_2149,7.3306446,4.7371545,0,8.571022,4.451144
5254,A_PuertoRico_8_1934_PB2_109_2152,6.3935714,4.6507916,0,8.571022,4.451144
5255,A_PuertoRico_8_1934_PB2_109_2159,7.2907124,4.6793103,0,8.571022,4.451144
5256,A_PuertoRico_8_1934_PB2_109_2203,7.0460725,4.7879596,0,8.571022,4.451144
5257,A_PuertoRico_8_1934_PB2_110_143,3.2325463,5.4605246,1,2.5819721,5.142653
5258,A_PuertoRico_8_1934_PB2_110_2099,4.2221603,5.204199,1,2.5819721,5.142653
5259,A_PuertoRico_8_1934_PB2_110_2150,4.244227,5.0721045,1,2.5819721,5.142653
5260,A_PuertoRico_8_1934_PB2_110_2152,6.16546,4.501053,0,8.571022,4.451144
5261,A_PuertoRico_8_1934_PB2_110_2157,4.544734,5.426233,1,2.5819721,5.142653
5262,A_PuertoRico_8_1934_PB2_111_1516,0.15963861,5.04228,1,2.5819721,5.142653
5263,A_PuertoRico_8_1934_PB2_111_169,0.34524852,5.089144,1,2.5819721,5.142653
5264,A_PuertoRico_8_1934_PB2_112_2142,0.9920047,5.6563635,1,2.5819721,5.142653
5265,A_PuertoRico_8_1934_PB2_113_2080,4.9817095,6.1576896,1,2.5819721,5.142653
5266,A_PuertoRico_8_1934_PB2_115_2012,7.1555724,5.375227,0,8.571022,4.451144
5267,A_PuertoRico_8_1934_PB2_115_2159,7.7822614,3.2029955,0,8.571022,4.451144
5268,A_PuertoRico_8_1934_PB2_115_266,8.456926,5.139349,0,8.571022,4.451144
5269,A_PuertoRico_8_1934_PB2_116_180,4.5546036,5.880498,1,2.5819721,5.142653
5270,A_PuertoRico_8_1934_PB2_116_2077,5.5485954,5.4767833,1,2.5819721,5.142653
5271,A_PuertoRico_8_1934_PB2_116_2080,4.736399,6.076364,1,2.5819721,5.142653
5272,A_PuertoRico_8_1934_PB2_116_2085,4.758684,6.231137,1,2.5819721,5.142653
5273,A_PuertoRico_8_1934_PB2_116_2100,4.569881,5.947914,1,2.5819721,5.142653
5274,A_PuertoRico_8_1934_PB2_116_2108,4.2633905,5.466136,1,2.5819721,5.142653
5275,A_PuertoRico_8_1934_PB2_116_2115,4.5439086,5.7374697,1,2.5819721,5.142653
5276,A_PuertoRico_8_1934_PB2_116_2140,4.665429,5.814294,1,2.5819721,5.142653
5277,A_PuertoRico_8_1934_PB2_116_2157,4.5537004,5.492471,1,2.5819721,5.142653
5278,A_PuertoRico_8_1934_PB2_116_2301,4.5670834,5.546412,1,2.5819721,5.142653
5279,A_PuertoRico_8_1934_PB2_116_416,4.5498233,5.8204837,1,2.5819721,5.142653
5280,A_PuertoRico_8_1934_PB2_117_144,7.2174,4.958697,0,8.571022,4.451144
5281,A_PuertoRico_8_1934_PB2_117_153,7.122562,5.3156476,0,8.571022,4.451144
5282,A_PuertoRico_8_1934_PB2_117_160,7.019027,5.3500566,0,8.571022,4.451144
5283,A_PuertoRico_8_1934_PB2_117_164,7.365881,5.0274644,0,8.571022,4.451144
5284,A_PuertoRico_8_1934_PB2_117_192,7.431744,4.6731434,0,8.571022,4.451144
5285,A_PuertoRico_8_1934_PB2_117_1969,7.007297,5.3248186,0,8.571022,4.451144
5286,A_PuertoRico_8_1934_PB2_117_200,7.1002917,5.333865,0,8.571022,4.451144
5287,A_PuertoRico_8_1934_PB2_117_2075,6.986688,5.417841,0,8.571022,4.451144
5288,A_PuertoRico_8_1934_PB2_117_2077,6.004206,5.334548,0,8.571022,4.451144
5289,A_PuertoRico_8_1934_PB2_117_2107,7.085215,5.450276,0,8.571022,4.451144
5290,A_PuertoRico_8_1934_PB2_117_2114,7.0952873,5.4359827,0,8.571022,4.451144
5291,A_PuertoRico_8_1934_PB2_117_2139,5.9796658,6.2394695,0,8.571022,4.451144
5292,A_PuertoRico_8_1934_PB2_117_2156,6.9310966,5.3592296,0,8.571022,4.451144
5293,A_PuertoRico_8_1934_PB2_118_150,6.9647045,6.5462675,0,8.571022,4.451144
5294,A_PuertoRico_8_1934_PB2_118_1998,7.065703,6.7359896,0,8.571022,4.451144
5295,A_PuertoRico_8_1934_PB2_118_2004,6.968415,6.526826,0,8.571022,4.451144
5296,A_PuertoRico_8_1934_PB2_118_2054,7.0731716,6.6284328,0,8.571022,4.451144
5297,A_PuertoRico_8_1934_PB2_118_2128,6.994648,6.518231,0,8.571022,4.451144
5298,A_PuertoRico_8_1934_PB2_118_2133,6.9561396,6.6203055,0,8.571022,4.451144
5299,A_PuertoRico_8_1934_PB2_118_2153,6.5008926,6.6577706,0,8.571022,4.451144
5300,A_PuertoRico_8_1934_PB2_118_218,7.043282,6.4813566,0,8.571022,4.451144
5301,A_PuertoRico_8_1934_PB2_119_2070,4.02176,5.4612846,1,2.5819721,5.142653
5302,A_PuertoRico_8_1934_PB2_119_2099,4.292414,5.2410088,1,2.5819721,5.142653
5303,A_PuertoRico_8_1934_PB2_119_2113,3.962538,5.292116,1,2.5819721,5.142653
5304,A_PuertoRico_8_1934_PB2_119_2161,4.176863,5.700094,1,2.5819721,5.142653
5305,A_PuertoRico_8_1934_PB2_119_2197,4.173283,5.6242676,1,2.5819721,5.142653
5306,A_PuertoRico_8_1934_PB2_120_2041,4.688688,5.9847746,1,2.5819721,5.142653
5307,A_PuertoRico_8_1934_PB2_120_2068,4.7943664,6.096394,1,2.5819721,5.142653
5308,A_PuertoRico_8_1934_PB2_120_2080,4.8911543,6.148768,1,2.5819721,5.142653
5309,A_PuertoRico_8_1934_PB2_120_2140,4.67896,5.7531185,1,2.5819721,5.142653
5310,A_PuertoRico_8_1934_PB2_120_225,4.788599,6.0642066,1,2.5819721,5.142653
5311,A_PuertoRico_8_1934_PB2_121_144,7.2424455,5.2204213,0,8.571022,4.451144
5312,A_PuertoRico_8_1934_PB2_121_153,7.2494597,5.7374825,0,8.571022,4.451144
5313,A_PuertoRico_8_1934_PB2_121_160,7.239346,5.685233,0,8.571022,4.451144
5314,A_PuertoRico_8_1934_PB2_121_164,7.306661,5.1056757,0,8.571022,4.451144
5315,A_PuertoRico_8_1934_PB2_121_179,7.183375,5.724464,0,8.571022,4.451144
5316,A_PuertoRico_8_1934_PB2_121_1793,7.687124,5.123122,0,8.571022,4.451144
5317,A_PuertoRico_8_1934_PB2_121_1969,7.035305,5.4964156,0,8.571022,4.451144
5318,A_PuertoRico_8_1934_PB2_121_200,7.312176,5.6408396,0,8.571022,4.451144
5319,A_PuertoRico_8_1934_PB2_121_2026,6.4793925,5.497908,0,8.571022,4.451144
5320,A_PuertoRico_8_1934_PB2_121_2040,7.231165,5.4689984,0,8.571022,4.451144
5321,A_PuertoRico_8_1934_PB2_121_2065,6.022889,5.1557484,0,8.571022,4.451144
5322,A_PuertoRico_8_1934_PB2_121_2075,7.068206,5.5738816,0,8.571022,4.451144
5323,A_PuertoRico_8_1934_PB2_121_2083,7.3187146,5.675934,0,8.571022,4.451144
5324,A_PuertoRico_8_1934_PB2_121_2114,7.108192,5.591256,0,8.571022,4.451144
5325,A_PuertoRico_8_1934_PB2_121_2130,7.284878,5.546999,0,8.571022,4.451144
5326,A_PuertoRico_8_1934_PB2_121_2139,6.0496697,6.210779,0,8.571022,4.451144
5327,A_PuertoRico_8_1934_PB2_121_2160,7.0723324,5.9820995,0,8.571022,4.451144
5328,A_PuertoRico_8_1934_PB2_121_218,7.221274,5.8070736,0,8.571022,4.451144
5329,A_PuertoRico_8_1934_PB2_122_153,7.068679,6.6932793,0,8.571022,4.451144
5330,A_PuertoRico_8_1934_PB2_122_185,7.0657973,6.7081523,0,8.571022,4.451144
5331,A_PuertoRico_8_1934_PB2_122_1998,7.1206207,6.842667,0,8.571022,4.451144
5332,A_PuertoRico_8_1934_PB2_122_2004,7.0231133,6.7271767,0,8.571022,4.451144
5333,A_PuertoRico_8_1934_PB2_122_2124,7.1200905,6.705832,0,8.571022,4.451144
5334,A_PuertoRico_8_1934_PB2_122_2132,7.118144,6.413183,0,8.571022,4.451144
5335,A_PuertoRico_8_1934_PB2_122_2160,7.053109,6.6950817,0,8.571022,4.451144
5336,A_PuertoRico_8_1934_PB2_122_218,7.0382686,6.63523,0,8.571022,4.451144
5337,A_PuertoRico_8_1934_PB2_122_2196,6.8987584,6.93851,0,8.571022,4.451144
5338,A_PuertoRico_8_1934_PB2_123_2073,0.92793477,5.6065054,1,2.5819721,5.142653
5339,A_PuertoRico_8_1934_PB2_123_2142,0.9321443,5.630141,1,2.5819721,5.142653
5340,A_PuertoRico_8_1934_PB2_123_2154,1.1243721,5.5910044,1,2.5819721,5.142653
5341,A_PuertoRico_8_1934_PB2_124_180,4.9139085,6.1455345,1,2.5819721,5.142653
5342,A_PuertoRico_8_1934_PB2_124_2135,7.323085,5.1102533,0,8.571022,4.451144
5343,A_PuertoRico_8_1934_PB2_125_2127,6.236841,5.132556,0,8.571022,4.451144
5344,A_PuertoRico_8_1934_PB2_126_2065,6.013652,5.239284,0,8.571022,4.451144
5345,A_PuertoRico_8_1934_PB2_126_2101,0.52489734,5.2337675,1,2.5819721,5.142653
5346,A_PuertoRico_8_1934_PB2_127_2077,5.4901648,5.5673356,1,2.5819721,5.142653
5347,A_PuertoRico_8_1934_PB2_127_2090,4.4980364,6.258003,1,2.5819721,5.142653
5348,A_PuertoRico_8_1934_PB2_127_2095,4.9255023,6.132785,1,2.5819721,5.142653
5349,A_PuertoRico_8_1934_PB2_127_2098,4.6167264,6.178355,1,2.5819721,5.142653
5350,A_PuertoRico_8_1934_PB2_127_2140,4.721385,5.8983293,1,2.5819721,5.142653
5351,A_PuertoRico_8_1934_PB2_127_2157,4.5988927,5.5291224,1,2.5819721,5.142653
5352,A_PuertoRico_8_1934_PB2_127_2206,4.5147896,6.2822957,1,2.5819721,5.142653
5353,A_PuertoRico_8_1934_PB2_127_720,4.7908726,6.0699677,1,2.5819721,5.142653
5354,A_PuertoRico_8_1934_PB2_128_164,7.32102,5.0872025,0,8.571022,4.451144
5355,A_PuertoRico_8_1934_PB2_128_184,6.2802105,4.9752336,0,8.571022,4.451144
5356,A_PuertoRico_8_1934_PB2_128_192,6.6582413,4.611626,0,8.571022,4.451144
5357,A_PuertoRico_8_1934_PB2_128_2001,6.297668,4.8437734,0,8.571022,4.451144
5358,A_PuertoRico_8_1934_PB2_128_2003,6.5476413,4.8259845,0,8.571022,4.451144
5359,A_PuertoRico_8_1934_PB2_128_2026,6.2397285,5.3242407,0,8.571022,4.451144
5360,A_PuertoRico_8_1934_PB2_128_2053,6.3089757,4.9552135,0,8.571022,4.451144
5361,A_PuertoRico_8_1934_PB2_128_2059,6.2336235,4.950427,0,8.571022,4.451144
5362,A_PuertoRico_8_1934_PB2_128_2123,6.3089633,5.007647,0,8.571022,4.451144
5363,A_PuertoRico_8_1934_PB2_128_2127,6.23548,4.9636993,0,8.571022,4.451144
5364,A_PuertoRico_8_1934_PB2_128_2132,6.2458787,4.9844317,0,8.571022,4.451144
5365,A_PuertoRico_8_1934_PB2_128_2139,6.035654,6.111398,0,8.571022,4.451144
5366,A_PuertoRico_8_1934_PB2_128_2152,6.305325,4.5789156,0,8.571022,4.451144
5367,A_PuertoRico_8_1934_PB2_128_2156,6.3566566,4.8589764,0,8.571022,4.451144
5368,A_PuertoRico_8_1934_PB2_128_2159,6.5960875,4.6481385,0,8.571022,4.451144
5369,A_PuertoRico_8_1934_PB2_128_2161,6.0329237,5.0711503,0,8.571022,4.451144
5370,A_PuertoRico_8_1934_PB2_128_217,6.2149687,4.924578,0,8.571022,4.451144
5371,A_PuertoRico_8_1934_PB2_128_2182,6.152543,5.0006065,0,8.571022,4.451144
5372,A_PuertoRico_8_1934_PB2_128_2195,6.4295115,4.8017983,0,8.571022,4.451144
5373,A_PuertoRico_8_1934_PB2_128_2203,6.446367,4.8011975,0,8.571022,4.451144
5374,A_PuertoRico_8_1934_PB2_129_161,4.337583,4.4560223,1,2.5819721,5.142653
5375,A_PuertoRico_8_1934_PB2_129_2021,4.3767967,4.412988,1,2.5819721,5.142653
5376,A_PuertoRico_8_1934_PB2_129_2150,4.2970376,4.5978627,1,2.5819721,5.142653
5377,A_PuertoRico_8_1934_PB2_129_2176,4.1785245,6.340856,1,2.5819721,5.142653
5378,A_PuertoRico_8_1934_PB2_129_219,4.2246027,4.4947658,1,2.5819721,5.142653
5379,A_PuertoRico_8_1934_PB2_130_2003,6.630867,4.866164,0,8.571022,4.451144
5380,A_PuertoRico_8_1934_PB2_130_2026,5.994346,5.360375,0,8.571022,4.451144
5381,A_PuertoRico_8_1934_PB2_130_2053,6.4870987,4.979115,0,8.571022,4.451144
5382,A_PuertoRico_8_1934_PB2_130_2077,5.917259,5.276002,0,8.571022,4.451144
5383,A_PuertoRico_8_1934_PB2_130_2103,6.4555807,4.701628,0,8.571022,4.451144
5384,A_PuertoRico_8_1934_PB2_130_2132,6.609673,4.9668474,0,8.571022,4.451144
5385,A_PuertoRico_8_1934_PB2_130_2139,6.0070214,6.242403,0,8.571022,4.451144
5386,A_PuertoRico_8_1934_PB2_130_2152,6.183678,4.547342,0,8.571022,4.451144
5387,A_PuertoRico_8_1934_PB2_131_1970,4.4171076,4.226638,1,2.5819721,5.142653
5388,A_PuertoRico_8_1934_PB2_131_2050,4.5275345,4.224001,1,2.5819721,5.142653
5389,A_PuertoRico_8_1934_PB2_131_2077,5.542241,5.2237887,1,2.5819721,5.142653
5390,A_PuertoRico_8_1934_PB2_132_2026,6.18492,5.439169,0,8.571022,4.451144
5391,A_PuertoRico_8_1934_PB2_132_2149,6.864999,4.6488237,0,8.571022,4.451144
5392,A_PuertoRico_8_1934_PB2_132_2152,6.162935,4.459897,0,8.571022,4.451144
5393,A_PuertoRico_8_1934_PB2_133_2108,4.042504,5.2140617,1,2.5819721,5.142653
5394,A_PuertoRico_8_1934_PB2_133_2129,4.174112,5.110933,1,2.5819721,5.142653
5395,A_PuertoRico_8_1934_PB2_133_2140,4.599859,5.6212034,1,2.5819721,5.142653
5396,A_PuertoRico_8_1934_PB2_133_2146,4.2616005,5.1433496,1,2.5819721,5.142653
