Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
PB2,244,2086,51,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2125,40,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2142,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2144,67,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2190,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2195,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2197,67,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2202,41,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2206,885,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2216,18,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2233,57,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2238,16,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2242,13,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2255,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2257,11,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2265,13,ERR3474781,human,in vivo,extracellular,bulk
PB2,244,2283,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,245,1948,13,ERR3474781,human,in vivo,extracellular,bulk
PB2,245,2207,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,245,2212,305,ERR3474781,human,in vivo,extracellular,bulk
PB2,246,2019,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,246,2206,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,246,2213,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,246,280,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,247,2009,256,ERR3474781,human,in vivo,extracellular,bulk
PB2,250,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,251,2123,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,252,2017,424,ERR3474781,human,in vivo,extracellular,bulk
PB2,252,2056,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,253,2148,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,256,2070,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,257,2071,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,259,1975,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,260,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,260,2214,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,261,2086,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,261,2206,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,262,2026,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,262,2029,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,263,2076,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,263,2123,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,264,2058,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,264,2233,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,266,1973,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,266,2125,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,266,2142,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,267,2216,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,272,2054,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,273,2036,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,274,2123,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,276,2035,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,277,2019,13,ERR3474781,human,in vivo,extracellular,bulk
PB2,278,1863,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,278,2228,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,279,1917,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,279,2019,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,280,2073,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,280,2123,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,281,2055,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,281,2233,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,283,2010,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,283,2024,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,283,2050,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,284,1959,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,284,2052,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,284,2123,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,290,2007,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,291,2254,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,292,2008,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,294,2035,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,297,2057,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,298,1961,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,303,2123,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,304,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,307,1835,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,308,1908,23,ERR3474781,human,in vivo,extracellular,bulk
PB2,308,1998,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,308,2028,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,308,2055,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,308,2089,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,311,1926,79,ERR3474781,human,in vivo,extracellular,bulk
PB2,335,1963,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,335,2009,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,335,2077,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,336,1576,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,336,1961,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,337,1936,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,337,2024,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,337,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,338,1939,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,338,1984,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,338,2062,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,339,1926,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,340,2001,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,341,2144,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,341,374,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,342,1981,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,343,1937,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,343,1949,11,ERR3474781,human,in vivo,extracellular,bulk
PB2,343,2148,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,344,1980,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,344,1984,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,344,2021,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,344,2055,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,345,2126,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,346,1995,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,347,2075,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,348,1928,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,348,1957,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,348,2024,11,ERR3474781,human,in vivo,extracellular,bulk
PB2,349,1958,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,349,2055,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,349,2078,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,350,1957,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,350,2010,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,350,2089,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,351,1915,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,351,1962,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,351,1998,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,351,2075,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,351,2080,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,352,2007,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,353,2031,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,355,2006,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,356,1965,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,357,1908,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,357,1927,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,357,1961,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,358,1954,74,ERR3474781,human,in vivo,extracellular,bulk
PB2,358,1983,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,358,2082,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,359,1917,14,ERR3474781,human,in vivo,extracellular,bulk
PB2,360,1918,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,360,1949,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,362,388,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,363,1860,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,363,2123,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,369,1955,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,377,2076,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,378,1966,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,378,2056,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,379,1905,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,379,1950,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,379,1976,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,379,2068,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,380,2025,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,382,1963,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,383,2264,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,388,1948,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,389,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,390,1958,11,ERR3474781,human,in vivo,extracellular,bulk
PB2,390,1972,12,ERR3474781,human,in vivo,extracellular,bulk
PB2,390,981,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,391,1933,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,392,1853,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,392,1962,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,393,1909,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,393,2034,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,393,2044,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,394,1854,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,394,1855,344,ERR3474781,human,in vivo,extracellular,bulk
PB2,394,1856,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,394,2056,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,394,458,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,397,2054,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,401,2021,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,403,1949,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,404,1979,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,410,2054,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,411,1878,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,412,2037,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,413,2026,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,414,1939,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,414,2008,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,417,2031,26,ERR3474781,human,in vivo,extracellular,bulk
PB2,418,1759,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,426,1964,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,426,453,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,1790,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,1853,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,1888,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,1917,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,2035,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,427,2121,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,1858,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,1959,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,1998,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,2032,39,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,2125,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,428,2216,45,ERR3474781,human,in vivo,extracellular,bulk
PB2,429,1859,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,429,1965,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,429,1966,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,429,1981,20,ERR3474781,human,in vivo,extracellular,bulk
PB2,429,454,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,433,2036,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,443,1958,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,443,2001,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,444,1937,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,445,1912,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,445,1931,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,446,1952,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,446,2022,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,447,473,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,449,1760,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,449,1998,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,449,2211,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,450,2020,21,ERR3474781,human,in vivo,extracellular,bulk
PB2,451,1937,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,451,2039,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,452,1931,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,452,2006,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,453,1829,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,453,2006,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,453,2056,78,ERR3474781,human,in vivo,extracellular,bulk
PB2,454,1910,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,455,1912,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,456,2006,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,456,2022,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,457,1949,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,457,2195,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,458,1718,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,458,1877,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,460,1513,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,460,2071,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,463,1949,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,463,2010,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,463,2067,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,464,1976,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,465,2007,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,466,1911,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,467,1911,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,469,1917,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,469,2067,23,ERR3474781,human,in vivo,extracellular,bulk
PB2,469,2125,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,470,1962,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,470,2013,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,473,2014,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,476,1787,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,480,1915,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,481,1774,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,481,1852,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,481,1916,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,494,2027,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,498,1790,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,49,72,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,501,1992,37,ERR3474781,human,in vivo,extracellular,bulk
PB2,501,2036,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,503,2062,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,510,1936,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,510,1970,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,511,1909,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,511,1952,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,511,1981,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,514,2054,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,515,1747,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,515,1753,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,516,1855,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,516,2075,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,518,2204,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,520,2054,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,521,1836,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,522,2024,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,524,1777,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,526,1835,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,526,1937,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,527,1776,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,527,2031,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,529,2033,13,ERR3474781,human,in vivo,extracellular,bulk
PB2,530,1854,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,538,2079,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,557,2034,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,557,2069,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,562,1752,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,569,2036,22,ERR3474781,human,in vivo,extracellular,bulk
PB2,570,1776,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,570,2024,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,570,2125,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,575,1688,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,576,1776,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,576,2032,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,586,2123,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,588,1609,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,588,1777,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,593,1777,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,596,1751,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,596,1860,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,597,1751,329,ERR3474781,human,in vivo,extracellular,bulk
PB2,598,1752,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,598,1758,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,599,1760,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,600,1741,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,601,2086,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,603,1830,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,607,1979,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,608,1747,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,608,1905,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,613,2139,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,621,1736,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,621,1862,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,623,2013,14,ERR3474781,human,in vivo,extracellular,bulk
PB2,623,2255,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,62,136,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,633,1768,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,634,1717,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,634,1739,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,635,1614,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,638,1728,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,642,1790,11,ERR3474781,human,in vivo,extracellular,bulk
PB2,69,1778,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,704,1777,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,707,1613,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,716,1539,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,716,1707,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,716,1872,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,724,1747,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,725,1492,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,725,1612,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,730,1698,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,735,1578,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,739,1750,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,73,1933,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,740,1576,18,ERR3474781,human,in vivo,extracellular,bulk
PB2,740,1647,6,ERR3474781,human,in vivo,extracellular,bulk
PB2,742,1577,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,743,1761,9,ERR3474781,human,in vivo,extracellular,bulk
PB2,748,1576,5,ERR3474781,human,in vivo,extracellular,bulk
PB2,763,1679,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,763,2255,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,767,1538,61,ERR3474781,human,in vivo,extracellular,bulk
PB2,768,1539,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,774,1680,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,781,1636,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,782,1619,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,788,1659,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,789,2312,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,792,1521,4,ERR3474781,human,in vivo,extracellular,bulk
PB2,792,1542,10,ERR3474781,human,in vivo,extracellular,bulk
PB2,792,1619,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,841,1476,3,ERR3474781,human,in vivo,extracellular,bulk
PB2,860,1573,8,ERR3474781,human,in vivo,extracellular,bulk
PB2,862,1508,7,ERR3474781,human,in vivo,extracellular,bulk
PB2,87,119,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,918,1444,1,ERR3474781,human,in vivo,extracellular,bulk
PB2,918,1491,2,ERR3474781,human,in vivo,extracellular,bulk
PB2,983,1535,3,ERR3474781,human,in vivo,extracellular,bulk
PA,1122,1810,5,ERR3474781,human,in vivo,extracellular,bulk
PA,138,1711,1,ERR3474781,human,in vivo,extracellular,bulk
PA,155,2034,2,ERR3474781,human,in vivo,extracellular,bulk
PA,155,2104,1,ERR3474781,human,in vivo,extracellular,bulk
PA,159,1858,3,ERR3474781,human,in vivo,extracellular,bulk
PA,1655,1713,6,ERR3474781,human,in vivo,extracellular,bulk
PA,1662,1710,7,ERR3474781,human,in vivo,extracellular,bulk
PA,167,1719,7,ERR3474781,human,in vivo,extracellular,bulk
PA,167,2044,15,ERR3474781,human,in vivo,extracellular,bulk
PA,169,1730,11,ERR3474781,human,in vivo,extracellular,bulk
PA,170,1704,2,ERR3474781,human,in vivo,extracellular,bulk
PA,171,198,5,ERR3474781,human,in vivo,extracellular,bulk
PA,171,2035,4,ERR3474781,human,in vivo,extracellular,bulk
PA,172,2046,49,ERR3474781,human,in vivo,extracellular,bulk
PA,173,1695,17,ERR3474781,human,in vivo,extracellular,bulk
PA,173,2088,3,ERR3474781,human,in vivo,extracellular,bulk
PA,174,1946,4,ERR3474781,human,in vivo,extracellular,bulk
PA,175,2022,15,ERR3474781,human,in vivo,extracellular,bulk
PA,175,2045,8,ERR3474781,human,in vivo,extracellular,bulk
PA,181,2066,1,ERR3474781,human,in vivo,extracellular,bulk
PA,184,1675,5,ERR3474781,human,in vivo,extracellular,bulk
PA,186,2030,11,ERR3474781,human,in vivo,extracellular,bulk
PA,188,1690,10,ERR3474781,human,in vivo,extracellular,bulk
PA,188,1827,3,ERR3474781,human,in vivo,extracellular,bulk
PA,190,1618,5,ERR3474781,human,in vivo,extracellular,bulk
PA,191,2087,4,ERR3474781,human,in vivo,extracellular,bulk
PA,192,2083,1,ERR3474781,human,in vivo,extracellular,bulk
PA,195,1826,5,ERR3474781,human,in vivo,extracellular,bulk
PA,1987,2038,4,ERR3474781,human,in vivo,extracellular,bulk
PA,198,2046,5,ERR3474781,human,in vivo,extracellular,bulk
PA,2043,2088,128,ERR3474781,human,in vivo,extracellular,bulk
PA,205,2045,3,ERR3474781,human,in vivo,extracellular,bulk
PA,2075,2143,4,ERR3474781,human,in vivo,extracellular,bulk
PA,2086,2127,1,ERR3474781,human,in vivo,extracellular,bulk
PA,2096,2127,13,ERR3474781,human,in vivo,extracellular,bulk
PA,2096,2141,1,ERR3474781,human,in vivo,extracellular,bulk
PA,210,1756,7,ERR3474781,human,in vivo,extracellular,bulk
PA,210,1962,3,ERR3474781,human,in vivo,extracellular,bulk
PA,210,2046,5,ERR3474781,human,in vivo,extracellular,bulk
PA,211,1945,8,ERR3474781,human,in vivo,extracellular,bulk
PA,211,2005,2,ERR3474781,human,in vivo,extracellular,bulk
PA,211,2034,6,ERR3474781,human,in vivo,extracellular,bulk
PA,211,2043,5,ERR3474781,human,in vivo,extracellular,bulk
PA,211,2088,17,ERR3474781,human,in vivo,extracellular,bulk
PA,212,1948,2,ERR3474781,human,in vivo,extracellular,bulk
PA,213,1784,4,ERR3474781,human,in vivo,extracellular,bulk
PA,213,1861,2,ERR3474781,human,in vivo,extracellular,bulk
PA,213,2005,72,ERR3474781,human,in vivo,extracellular,bulk
PA,213,2034,1,ERR3474781,human,in vivo,extracellular,bulk
PA,213,2045,9,ERR3474781,human,in vivo,extracellular,bulk
PA,213,2104,25,ERR3474781,human,in vivo,extracellular,bulk
PA,213,260,12,ERR3474781,human,in vivo,extracellular,bulk
PA,214,1294,5,ERR3474781,human,in vivo,extracellular,bulk
PA,214,2006,1,ERR3474781,human,in vivo,extracellular,bulk
PA,216,249,8,ERR3474781,human,in vivo,extracellular,bulk
PA,220,1219,4,ERR3474781,human,in vivo,extracellular,bulk
PA,220,2113,8,ERR3474781,human,in vivo,extracellular,bulk
PA,222,2006,163,ERR3474781,human,in vivo,extracellular,bulk
PA,223,2023,11,ERR3474781,human,in vivo,extracellular,bulk
PA,223,2069,72,ERR3474781,human,in vivo,extracellular,bulk
PA,225,2068,2,ERR3474781,human,in vivo,extracellular,bulk
PA,226,1956,7,ERR3474781,human,in vivo,extracellular,bulk
PA,227,2067,1,ERR3474781,human,in vivo,extracellular,bulk
PA,227,2073,1,ERR3474781,human,in vivo,extracellular,bulk
PA,227,250,16,ERR3474781,human,in vivo,extracellular,bulk
PA,228,1742,2,ERR3474781,human,in vivo,extracellular,bulk
