Segment,Start,End,NGS_read_count,ACC_num,Context,Compartment,Resolution,Replicate
PB1,507,991,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,509,1744,9838,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,509,1745,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,509,1890,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,510,1745,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,510,1852,23,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,520,1624,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,520,1890,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,521,1674,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,521,1944,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,527,1749,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,527,1795,17,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,527,2029,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,529,1769,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,529,1815,13,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,530,1834,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,534,1734,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,535,1781,23,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,536,1774,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,538,1760,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,542,1768,55,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,542,1778,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,542,1810,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,542,1858,16,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,542,2023,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,544,1759,15,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,574,1818,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,576,1772,17,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,577,1756,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,580,1815,25,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,585,1750,25,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,587,1737,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,588,2031,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,589,1584,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,589,1757,13,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,594,1758,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,594,1999,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,595,1735,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,597,1744,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,597,1776,22,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,597,1853,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,598,1738,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,598,1777,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,609,1992,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,613,1751,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,623,1780,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,624,1756,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,624,2052,76,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,625,1726,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,625,1736,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,627,1772,14,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,628,1739,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,629,1798,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,633,1708,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,633,1745,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,633,1756,18,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,639,1737,32,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,639,1799,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,642,1735,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,644,1727,19,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,644,1737,77,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,644,1749,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,646,1607,13,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,646,1736,42,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,648,1732,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,650,1720,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,653,1154,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,653,1990,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,684,1498,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,686,1746,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,692,1553,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,692,1934,15,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,693,1586,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,695,1840,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,700,1698,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,701,1681,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,702,1556,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,704,2193,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,705,1586,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,705,2182,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,709,1595,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,709,1669,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,712,1385,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,720,1572,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,722,1574,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,724,1496,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,726,1572,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,727,1597,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,728,1540,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,728,1555,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,728,1556,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,728,1923,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,729,1435,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,729,1582,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,731,1572,48,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,731,1611,43,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,734,1873,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,735,1708,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,739,1778,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,747,1540,24,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,748,2092,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,755,1494,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,760,1539,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,761,1540,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,762,1720,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,766,1515,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,767,2041,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,768,1542,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,770,2059,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,771,1535,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,771,1541,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,771,1868,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,774,1605,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,775,1535,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,775,1540,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,776,1534,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,777,1493,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,777,1509,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,777,1511,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,777,1520,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,779,1539,17,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,786,1510,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,788,1496,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,790,1516,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,791,1509,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,791,1594,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,791,1609,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,794,1497,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,794,1557,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,794,1674,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,794,1698,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,795,1450,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,795,1486,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,795,1510,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,796,1541,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,798,1449,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,798,1485,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,798,1503,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,798,1517,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,798,1561,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,799,1496,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,799,1509,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,799,1511,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,799,1579,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,799,1586,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,79,1902,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,800,1538,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,800,1611,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,800,1626,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,802,1611,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,829,1574,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,829,1593,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,830,1574,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,832,1728,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,832,1836,85,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,833,1551,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,839,1573,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,83,1346,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,840,1448,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,840,1552,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,840,1586,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,840,1609,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,848,1432,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,848,1568,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,848,1592,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,848,1607,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,866,1585,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,867,1483,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,870,1496,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,870,1586,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,871,1448,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,871,1617,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,872,1611,20,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,873,1574,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,873,1596,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,874,1596,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,875,1521,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,875,1563,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,875,1592,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,87,1350,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,904,1497,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,907,1434,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,907,1475,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,909,1496,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,910,1490,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,910,1744,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,915,1347,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,915,1539,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,917,940,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,918,1539,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,920,1418,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,924,1435,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,926,1780,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,929,1489,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,935,1542,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,939,1516,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,93,557,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,940,1519,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,940,1537,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,944,1538,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,946,2047,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,94,1817,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,955,1429,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,978,1417,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,982,1378,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB1,989,1924,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1001,1139,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1002,2254,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1021,1054,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1032,1619,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1040,1388,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1042,1150,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1058,1761,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1114,1527,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1142,1381,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1143,1384,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1178,2123,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1187,2261,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1205,1738,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1221,2018,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1223,1765,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1274,2153,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1274,2248,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1315,2141,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1335,1392,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1337,2281,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1348,1761,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,134,491,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,135,169,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1412,1831,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1424,2070,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,146,220,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1471,2017,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1474,2016,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,149,715,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,150,2093,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1526,1652,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1528,1873,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1555,1837,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1560,1605,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,160,2060,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,161,2211,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,162,2067,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,162,2145,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1645,1699,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,164,2125,144,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,164,2144,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,164,2211,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,164,2216,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1656,1905,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,165,1090,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,166,1300,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,166,281,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,168,1205,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,169,2124,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,172,720,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1790,2088,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1794,2011,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1809,2249,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,180,1630,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1814,2240,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1880,2276,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,1982,2321,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,201,1523,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,202,2145,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,202,950,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,203,2052,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,203,2124,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,203,2146,248,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,2072,2155,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,212,894,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,2149,2227,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,214,241,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,214,251,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,217,830,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,2180,2208,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,2218,2287,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,2232,2255,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,238,2143,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,241,2144,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,242,1682,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,242,572,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,243,1683,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,243,2145,20,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,243,2148,32,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,243,2149,21,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2055,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2086,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2091,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2125,17,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2144,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2190,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2206,10,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2242,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,244,2290,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,246,1141,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,254,2078,26,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,255,492,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,261,2144,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,263,1830,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,270,2261,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,276,2239,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,281,1619,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,281,1928,32,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,282,1929,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,283,1766,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,283,2039,37,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,287,1067,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,291,1632,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,292,1469,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,300,2027,25,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,304,2148,44,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,310,1482,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,310,402,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,315,392,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,329,830,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,337,1478,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,351,1998,25,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,352,2007,11,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,358,1954,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,363,689,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,364,1764,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,365,1535,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,367,1510,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,373,1980,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,377,1909,14,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,391,2010,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,392,1962,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,393,2053,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,394,1756,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,394,2123,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,404,1936,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,404,2016,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,405,1937,95,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,411,1958,9,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,417,445,14,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,418,2036,101,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,421,1921,13,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,421,2213,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,428,1967,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,428,765,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,432,1682,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,443,1958,14,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,445,1962,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,44,2070,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,44,990,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,453,1777,5,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,454,710,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,461,1443,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,461,592,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,462,1772,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,462,2061,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,464,1998,115,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,465,894,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,466,1983,6,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,466,2000,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,46,104,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,478,832,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,481,1926,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,481,1978,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,481,2053,13,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,483,1928,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,490,1775,7,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,497,565,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,501,1918,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,501,1957,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,504,2077,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,505,1315,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,507,607,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,511,1530,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,512,2288,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,513,1918,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,516,1659,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,517,1481,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,517,1970,8,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,519,1770,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,522,1282,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,525,2247,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,52,146,1,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,556,1835,14,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,564,1784,28,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,570,1668,4,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,583,1182,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,583,1788,12,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,584,1683,3,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,585,1498,2,SRR15183339,in vivo,extracellular,bulk,2-1
PB2,585,1769,1,SRR15183339,in vivo,extracellular,bulk,2-1
