Segment,Start,End,NGS_read_count,ACC_num,Cells,Context,Compartment,Resolution
PA,289,1281,17,SRR10013200,human,in vivo,extracellular,bulk
PA,302,944,1,SRR10013200,human,in vivo,extracellular,bulk
PA,315,447,1,SRR10013200,human,in vivo,extracellular,bulk
PA,324,956,1,SRR10013200,human,in vivo,extracellular,bulk
PA,337,1514,1,SRR10013200,human,in vivo,extracellular,bulk
PA,388,1203,1,SRR10013200,human,in vivo,extracellular,bulk
PA,408,793,1,SRR10013200,human,in vivo,extracellular,bulk
PA,513,1745,4,SRR10013200,human,in vivo,extracellular,bulk
PA,516,1328,1,SRR10013200,human,in vivo,extracellular,bulk
PA,603,1555,1,SRR10013200,human,in vivo,extracellular,bulk
PA,678,1041,1,SRR10013200,human,in vivo,extracellular,bulk
PA,718,1851,1,SRR10013200,human,in vivo,extracellular,bulk
PA,764,833,2,SRR10013200,human,in vivo,extracellular,bulk
PA,77,1426,1,SRR10013200,human,in vivo,extracellular,bulk
PA,780,856,1,SRR10013200,human,in vivo,extracellular,bulk
PA,782,1425,1,SRR10013200,human,in vivo,extracellular,bulk
PA,866,2001,1,SRR10013200,human,in vivo,extracellular,bulk
PA,876,1941,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,102,904,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1095,1856,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1144,1567,2,SRR10013200,human,in vivo,extracellular,bulk
PB1,1156,2028,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1253,1277,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1421,2057,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1431,2037,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,1593,2010,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,2053,2222,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,278,2090,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,326,2162,4,SRR10013200,human,in vivo,extracellular,bulk
PB1,327,1844,4,SRR10013200,human,in vivo,extracellular,bulk
PB1,339,2149,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,339,862,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,374,1387,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,397,535,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,427,1851,4,SRR10013200,human,in vivo,extracellular,bulk
PB1,573,1494,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,764,1773,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,776,1457,3,SRR10013200,human,in vivo,extracellular,bulk
PB1,787,1558,2,SRR10013200,human,in vivo,extracellular,bulk
PB1,891,1423,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,892,1240,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,894,2174,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,920,1566,1,SRR10013200,human,in vivo,extracellular,bulk
PB1,99,545,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1030,2268,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1037,2058,2,SRR10013200,human,in vivo,extracellular,bulk
PB2,1058,1629,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1071,1872,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1124,1626,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,115,1063,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1243,1724,8,SRR10013200,human,in vivo,extracellular,bulk
PB2,1376,1635,2,SRR10013200,human,in vivo,extracellular,bulk
PB2,1525,2010,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,1966,2318,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,225,554,2,SRR10013200,human,in vivo,extracellular,bulk
PB2,269,1635,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,271,2179,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,382,1475,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,514,2120,2,SRR10013200,human,in vivo,extracellular,bulk
PB2,516,1996,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,528,2301,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,560,1052,3,SRR10013200,human,in vivo,extracellular,bulk
PB2,594,1585,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,707,1359,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,710,1003,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,710,1498,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,726,2046,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,744,1373,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,835,2120,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,862,2133,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,863,2184,15,SRR10013200,human,in vivo,extracellular,bulk
PB2,875,1059,1,SRR10013200,human,in vivo,extracellular,bulk
PB2,921,951,2,SRR10013200,human,in vivo,extracellular,bulk
NA,244,273,1,SRR10013108,human,in vivo,extracellular,bulk
NA,246,270,1,SRR10013108,human,in vivo,extracellular,bulk
NP,1665,1697,9,SRR10013108,human,in vivo,extracellular,bulk
NP,197,1675,1,SRR10013108,human,in vivo,extracellular,bulk
NS,182,483,1,SRR10013108,human,in vivo,extracellular,bulk
NS,245,358,1,SRR10013108,human,in vivo,extracellular,bulk
NS,313,433,1,SRR10013108,human,in vivo,extracellular,bulk
NS,378,832,1,SRR10013108,human,in vivo,extracellular,bulk
NS,400,858,2,SRR10013108,human,in vivo,extracellular,bulk
NS,417,700,1,SRR10013108,human,in vivo,extracellular,bulk
NS,418,704,5,SRR10013108,human,in vivo,extracellular,bulk
NS,537,922,2,SRR10013108,human,in vivo,extracellular,bulk
NS,784,817,2,SRR10013108,human,in vivo,extracellular,bulk
PA,520,1757,13,SRR10013108,human,in vivo,extracellular,bulk
PA,602,1744,1,SRR10013108,human,in vivo,extracellular,bulk
PA,608,951,1,SRR10013108,human,in vivo,extracellular,bulk
PA,737,1808,6,SRR10013108,human,in vivo,extracellular,bulk
PB1,659,1712,1,SRR10013108,human,in vivo,extracellular,bulk
PB1,84,114,1,SRR10013108,human,in vivo,extracellular,bulk
PB2,1245,2298,1,SRR10013108,human,in vivo,extracellular,bulk
PB2,2074,2300,2,SRR10013108,human,in vivo,extracellular,bulk
PB2,225,554,1,SRR10013108,human,in vivo,extracellular,bulk
PB2,527,1619,1,SRR10013108,human,in vivo,extracellular,bulk
M,428,965,1,SRR10013256,human,in vivo,extracellular,bulk
NA,106,674,1,SRR10013256,human,in vivo,extracellular,bulk
NA,1186,1226,35,SRR10013256,human,in vivo,extracellular,bulk
NA,681,750,1,SRR10013256,human,in vivo,extracellular,bulk
NA,724,1021,1,SRR10013256,human,in vivo,extracellular,bulk
NP,129,399,1,SRR10013256,human,in vivo,extracellular,bulk
NS,310,528,1,SRR10013256,human,in vivo,extracellular,bulk
NS,597,621,1,SRR10013256,human,in vivo,extracellular,bulk
PA,206,2019,1,SRR10013256,human,in vivo,extracellular,bulk
PB2,142,2189,1,SRR10013256,human,in vivo,extracellular,bulk
PB2,540,1989,2,SRR10013256,human,in vivo,extracellular,bulk
PB2,63,1695,1,SRR10013256,human,in vivo,extracellular,bulk
HA,202,1000,1,SRR10013037,human,in vivo,extracellular,bulk
HA,898,1114,1,SRR10013037,human,in vivo,extracellular,bulk
M,276,931,1,SRR10013037,human,in vivo,extracellular,bulk
NA,1034,1296,1,SRR10013037,human,in vivo,extracellular,bulk
NA,1133,1291,2,SRR10013037,human,in vivo,extracellular,bulk
NA,1162,1319,1,SRR10013037,human,in vivo,extracellular,bulk
NA,198,688,1,SRR10013037,human,in vivo,extracellular,bulk
NA,205,278,1,SRR10013037,human,in vivo,extracellular,bulk
NA,234,469,1,SRR10013037,human,in vivo,extracellular,bulk
NA,313,711,1,SRR10013037,human,in vivo,extracellular,bulk
NA,344,1188,24,SRR10013037,human,in vivo,extracellular,bulk
NA,358,458,1,SRR10013037,human,in vivo,extracellular,bulk
NA,38,674,1,SRR10013037,human,in vivo,extracellular,bulk
NA,404,1017,2,SRR10013037,human,in vivo,extracellular,bulk
NA,656,783,1,SRR10013037,human,in vivo,extracellular,bulk
NA,704,922,1,SRR10013037,human,in vivo,extracellular,bulk
NA,798,978,1,SRR10013037,human,in vivo,extracellular,bulk
NA,976,1308,1,SRR10013037,human,in vivo,extracellular,bulk
NP,1665,1697,1,SRR10013037,human,in vivo,extracellular,bulk
NP,197,1675,1,SRR10013037,human,in vivo,extracellular,bulk
NP,343,1709,1,SRR10013037,human,in vivo,extracellular,bulk
NP,462,1537,1,SRR10013037,human,in vivo,extracellular,bulk
NP,92,870,1,SRR10013037,human,in vivo,extracellular,bulk
NS,157,474,1,SRR10013037,human,in vivo,extracellular,bulk
NS,208,987,1,SRR10013037,human,in vivo,extracellular,bulk
NS,220,553,1,SRR10013037,human,in vivo,extracellular,bulk
NS,353,382,1,SRR10013037,human,in vivo,extracellular,bulk
NS,397,948,1,SRR10013037,human,in vivo,extracellular,bulk
NS,451,756,1,SRR10013037,human,in vivo,extracellular,bulk
NS,499,833,1,SRR10013037,human,in vivo,extracellular,bulk
NS,874,922,14,SRR10013037,human,in vivo,extracellular,bulk
NS,888,969,1,SRR10013037,human,in vivo,extracellular,bulk
PA,1125,2185,1,SRR10013037,human,in vivo,extracellular,bulk
PA,1238,2131,1,SRR10013037,human,in vivo,extracellular,bulk
PA,224,1330,1,SRR10013037,human,in vivo,extracellular,bulk
PA,388,1203,1,SRR10013037,human,in vivo,extracellular,bulk
PA,647,1596,2,SRR10013037,human,in vivo,extracellular,bulk
PB1,1125,1550,1,SRR10013037,human,in vivo,extracellular,bulk
PB1,1427,2028,1,SRR10013037,human,in vivo,extracellular,bulk
PB1,237,2044,43,SRR10013037,human,in vivo,extracellular,bulk
PB1,426,862,1,SRR10013037,human,in vivo,extracellular,bulk
PB1,465,969,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,104,1005,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,1116,1622,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,1243,1724,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,1395,1730,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,1617,2264,2,SRR10013037,human,in vivo,extracellular,bulk
PB2,1898,2300,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,2037,2178,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,516,1001,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,559,855,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,586,727,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,588,1739,1,SRR10013037,human,in vivo,extracellular,bulk
PB2,726,2046,1,SRR10013037,human,in vivo,extracellular,bulk
M,237,944,1,SRR10013254,human,in vivo,extracellular,bulk
NA,203,727,1,SRR10013254,human,in vivo,extracellular,bulk
NA,303,447,1,SRR10013254,human,in vivo,extracellular,bulk
NA,309,1268,1,SRR10013254,human,in vivo,extracellular,bulk
NA,496,1075,1,SRR10013254,human,in vivo,extracellular,bulk
NA,821,1281,2,SRR10013254,human,in vivo,extracellular,bulk
NP,1221,1252,1,SRR10013254,human,in vivo,extracellular,bulk
NP,124,403,1,SRR10013254,human,in vivo,extracellular,bulk
NP,313,1545,1,SRR10013254,human,in vivo,extracellular,bulk
NP,597,1639,1,SRR10013254,human,in vivo,extracellular,bulk
NP,654,1265,1,SRR10013254,human,in vivo,extracellular,bulk
NP,680,1623,1,SRR10013254,human,in vivo,extracellular,bulk
NS,181,494,1,SRR10013254,human,in vivo,extracellular,bulk
NS,183,478,1,SRR10013254,human,in vivo,extracellular,bulk
NS,219,996,1,SRR10013254,human,in vivo,extracellular,bulk
NS,257,579,1,SRR10013254,human,in vivo,extracellular,bulk
NS,316,349,1,SRR10013254,human,in vivo,extracellular,bulk
NS,331,588,1,SRR10013254,human,in vivo,extracellular,bulk
NS,35,201,1,SRR10013254,human,in vivo,extracellular,bulk
NS,378,832,3,SRR10013254,human,in vivo,extracellular,bulk
NS,395,642,1,SRR10013254,human,in vivo,extracellular,bulk
NS,400,858,2,SRR10013254,human,in vivo,extracellular,bulk
NS,417,700,1,SRR10013254,human,in vivo,extracellular,bulk
NS,426,712,2,SRR10013254,human,in vivo,extracellular,bulk
NS,45,654,1,SRR10013254,human,in vivo,extracellular,bulk
NS,490,514,1,SRR10013254,human,in vivo,extracellular,bulk
NS,666,975,2,SRR10013254,human,in vivo,extracellular,bulk
NS,67,938,1,SRR10013254,human,in vivo,extracellular,bulk
PA,1068,1883,1,SRR10013254,human,in vivo,extracellular,bulk
PA,1167,1351,1,SRR10013254,human,in vivo,extracellular,bulk
PA,1358,1428,1,SRR10013254,human,in vivo,extracellular,bulk
PA,191,1884,1,SRR10013254,human,in vivo,extracellular,bulk
PA,221,1089,1,SRR10013254,human,in vivo,extracellular,bulk
PA,260,308,2,SRR10013254,human,in vivo,extracellular,bulk
PA,315,447,1,SRR10013254,human,in vivo,extracellular,bulk
PA,842,1136,1,SRR10013254,human,in vivo,extracellular,bulk
PA,949,1138,1,SRR10013254,human,in vivo,extracellular,bulk
PA,995,1146,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,102,2130,2,SRR10013254,human,in vivo,extracellular,bulk
PB1,102,904,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,1163,1811,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,228,2140,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,267,2034,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,279,2089,229,SRR10013254,human,in vivo,extracellular,bulk
PB1,290,2175,2,SRR10013254,human,in vivo,extracellular,bulk
PB1,339,1785,2,SRR10013254,human,in vivo,extracellular,bulk
PB1,339,2092,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,376,1896,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,396,1850,2,SRR10013254,human,in vivo,extracellular,bulk
PB1,400,1860,183,SRR10013254,human,in vivo,extracellular,bulk
PB1,427,1851,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,797,1724,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,804,2043,1,SRR10013254,human,in vivo,extracellular,bulk
PB1,95,361,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1037,2058,5,SRR10013254,human,in vivo,extracellular,bulk
PB2,1058,1629,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1083,1356,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,108,2045,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1093,1257,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1107,2052,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1135,2037,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1242,1620,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1243,1724,6,SRR10013254,human,in vivo,extracellular,bulk
PB2,1245,1356,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1376,1635,2,SRR10013254,human,in vivo,extracellular,bulk
PB2,1661,1728,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,1746,1794,32,SRR10013254,human,in vivo,extracellular,bulk
PB2,2074,2300,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,255,1036,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,269,1635,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,279,2039,269,SRR10013254,human,in vivo,extracellular,bulk
PB2,279,580,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,295,1696,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,470,1864,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,574,1027,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,588,2048,3,SRR10013254,human,in vivo,extracellular,bulk
PB2,63,1695,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,712,1551,66,SRR10013254,human,in vivo,extracellular,bulk
PB2,717,2263,1,SRR10013254,human,in vivo,extracellular,bulk
PB2,726,2046,2,SRR10013254,human,in vivo,extracellular,bulk
PB2,757,1264,1,SRR10013254,human,in vivo,extracellular,bulk
HA,1087,1485,1,SRR10013279,human,in vivo,extracellular,bulk
HA,1089,1118,1,SRR10013279,human,in vivo,extracellular,bulk
HA,1090,1122,1,SRR10013279,human,in vivo,extracellular,bulk
HA,201,1063,1,SRR10013279,human,in vivo,extracellular,bulk
HA,898,1802,1,SRR10013279,human,in vivo,extracellular,bulk
HA,92,1069,1,SRR10013279,human,in vivo,extracellular,bulk
M,121,788,1,SRR10013279,human,in vivo,extracellular,bulk
M,154,963,1,SRR10013279,human,in vivo,extracellular,bulk
M,251,909,1,SRR10013279,human,in vivo,extracellular,bulk
M,279,568,1,SRR10013279,human,in vivo,extracellular,bulk
M,288,468,1,SRR10013279,human,in vivo,extracellular,bulk
M,293,635,1,SRR10013279,human,in vivo,extracellular,bulk
M,297,860,1,SRR10013279,human,in vivo,extracellular,bulk
M,337,838,1,SRR10013279,human,in vivo,extracellular,bulk
M,350,841,1,SRR10013279,human,in vivo,extracellular,bulk
M,428,534,1,SRR10013279,human,in vivo,extracellular,bulk
M,581,921,1,SRR10013279,human,in vivo,extracellular,bulk
M,582,743,1,SRR10013279,human,in vivo,extracellular,bulk
M,674,705,1,SRR10013279,human,in vivo,extracellular,bulk
M,772,808,1,SRR10013279,human,in vivo,extracellular,bulk
M,857,964,1,SRR10013279,human,in vivo,extracellular,bulk
NA,1047,1152,1,SRR10013279,human,in vivo,extracellular,bulk
NA,203,497,1,SRR10013279,human,in vivo,extracellular,bulk
NA,271,1225,1,SRR10013279,human,in vivo,extracellular,bulk
NA,278,431,1,SRR10013279,human,in vivo,extracellular,bulk
NA,322,698,1,SRR10013279,human,in vivo,extracellular,bulk
NA,340,801,1,SRR10013279,human,in vivo,extracellular,bulk
NA,343,1226,1,SRR10013279,human,in vivo,extracellular,bulk
NA,344,1188,5,SRR10013279,human,in vivo,extracellular,bulk
NA,344,477,1,SRR10013279,human,in vivo,extracellular,bulk
NA,345,655,2,SRR10013279,human,in vivo,extracellular,bulk
NA,351,1017,1,SRR10013279,human,in vivo,extracellular,bulk
NA,353,1062,2,SRR10013279,human,in vivo,extracellular,bulk
NA,379,559,1,SRR10013279,human,in vivo,extracellular,bulk
NA,380,1064,2,SRR10013279,human,in vivo,extracellular,bulk
NA,384,672,1,SRR10013279,human,in vivo,extracellular,bulk
NA,404,1017,3,SRR10013279,human,in vivo,extracellular,bulk
NA,404,777,2,SRR10013279,human,in vivo,extracellular,bulk
NA,421,1265,1,SRR10013279,human,in vivo,extracellular,bulk
NA,466,1025,3,SRR10013279,human,in vivo,extracellular,bulk
NA,472,952,1,SRR10013279,human,in vivo,extracellular,bulk
NA,78,302,1,SRR10013279,human,in vivo,extracellular,bulk
NA,79,732,1,SRR10013279,human,in vivo,extracellular,bulk
NA,961,1360,1,SRR10013279,human,in vivo,extracellular,bulk
NP,1084,1300,1,SRR10013279,human,in vivo,extracellular,bulk
NP,121,1385,1,SRR10013279,human,in vivo,extracellular,bulk
NP,124,1586,1,SRR10013279,human,in vivo,extracellular,bulk
NP,1324,1403,1,SRR10013279,human,in vivo,extracellular,bulk
NP,1375,1521,1,SRR10013279,human,in vivo,extracellular,bulk
NP,169,1600,1,SRR10013279,human,in vivo,extracellular,bulk
NP,207,1482,1,SRR10013279,human,in vivo,extracellular,bulk
NP,521,1232,7,SRR10013279,human,in vivo,extracellular,bulk
NP,726,1074,1,SRR10013279,human,in vivo,extracellular,bulk
NP,740,1263,1,SRR10013279,human,in vivo,extracellular,bulk
NP,825,1098,2,SRR10013279,human,in vivo,extracellular,bulk
NP,828,1482,3,SRR10013279,human,in vivo,extracellular,bulk
NP,833,1143,3,SRR10013279,human,in vivo,extracellular,bulk
NP,833,1261,1,SRR10013279,human,in vivo,extracellular,bulk
NP,836,1233,1,SRR10013279,human,in vivo,extracellular,bulk
NP,931,1130,1,SRR10013279,human,in vivo,extracellular,bulk
NS,250,494,1,SRR10013279,human,in vivo,extracellular,bulk
PA,101,308,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1039,1262,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1141,1607,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1149,1879,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1154,2059,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1271,2229,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1434,1746,1,SRR10013279,human,in vivo,extracellular,bulk
PA,147,1073,1,SRR10013279,human,in vivo,extracellular,bulk
PA,153,1033,1,SRR10013279,human,in vivo,extracellular,bulk
PA,172,1578,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1758,1961,1,SRR10013279,human,in vivo,extracellular,bulk
PA,176,1124,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1843,1904,1,SRR10013279,human,in vivo,extracellular,bulk
PA,1927,1991,1,SRR10013279,human,in vivo,extracellular,bulk
PA,206,2066,1,SRR10013279,human,in vivo,extracellular,bulk
PA,220,2059,3,SRR10013279,human,in vivo,extracellular,bulk
PA,222,1250,2,SRR10013279,human,in vivo,extracellular,bulk
PA,253,2186,2,SRR10013279,human,in vivo,extracellular,bulk
PA,259,1540,4,SRR10013279,human,in vivo,extracellular,bulk
PA,260,1542,1,SRR10013279,human,in vivo,extracellular,bulk
PA,260,485,2,SRR10013279,human,in vivo,extracellular,bulk
PA,265,858,1,SRR10013279,human,in vivo,extracellular,bulk
PA,281,1435,3,SRR10013279,human,in vivo,extracellular,bulk
PA,289,1281,12,SRR10013279,human,in vivo,extracellular,bulk
PA,336,1880,1,SRR10013279,human,in vivo,extracellular,bulk
PA,464,1359,1,SRR10013279,human,in vivo,extracellular,bulk
PA,520,1840,1,SRR10013279,human,in vivo,extracellular,bulk
PA,549,1225,1,SRR10013279,human,in vivo,extracellular,bulk
PA,608,951,1,SRR10013279,human,in vivo,extracellular,bulk
PA,609,1621,1,SRR10013279,human,in vivo,extracellular,bulk
PA,613,1727,1,SRR10013279,human,in vivo,extracellular,bulk
PA,651,951,1,SRR10013279,human,in vivo,extracellular,bulk
PA,665,849,1,SRR10013279,human,in vivo,extracellular,bulk
PA,714,843,1,SRR10013279,human,in vivo,extracellular,bulk
PA,718,1851,1,SRR10013279,human,in vivo,extracellular,bulk
PA,737,1040,1,SRR10013279,human,in vivo,extracellular,bulk
PA,855,1143,1,SRR10013279,human,in vivo,extracellular,bulk
PA,93,1470,1,SRR10013279,human,in vivo,extracellular,bulk
PA,93,1849,1,SRR10013279,human,in vivo,extracellular,bulk
PA,956,1028,1,SRR10013279,human,in vivo,extracellular,bulk
PA,965,1844,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1018,1839,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1021,1775,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1088,2031,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1117,1334,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1213,1312,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1446,1552,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1510,2091,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1637,2014,2,SRR10013279,human,in vivo,extracellular,bulk
PB1,1831,2091,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,1911,2053,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,228,1667,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,264,1361,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,30,1817,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,326,2162,8,SRR10013279,human,in vivo,extracellular,bulk
PB1,328,434,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,330,2149,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,339,2092,3,SRR10013279,human,in vivo,extracellular,bulk
PB1,339,2149,3,SRR10013279,human,in vivo,extracellular,bulk
PB1,757,1898,3,SRR10013279,human,in vivo,extracellular,bulk
PB1,796,1229,1,SRR10013279,human,in vivo,extracellular,bulk
PB1,911,1137,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1037,2058,3,SRR10013279,human,in vivo,extracellular,bulk
PB2,1044,2035,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1063,1357,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1071,1783,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1075,2064,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1122,2117,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1124,2042,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1135,2266,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1243,1724,6,SRR10013279,human,in vivo,extracellular,bulk
PB2,1245,1726,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1378,1790,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,1661,1728,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,225,554,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,325,841,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,414,2058,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,525,1997,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,576,2037,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,588,2048,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,590,2049,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,591,2300,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,603,1995,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,703,1366,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,705,2113,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,730,1258,1,SRR10013279,human,in vivo,extracellular,bulk
PB2,744,1373,2,SRR10013279,human,in vivo,extracellular,bulk
PB2,858,1477,1,SRR10013279,human,in vivo,extracellular,bulk
HA,100,1653,2,SRR10013219,human,in vivo,extracellular,bulk
HA,900,1240,1,SRR10013219,human,in vivo,extracellular,bulk
M,144,582,1,SRR10013219,human,in vivo,extracellular,bulk
M,150,893,2,SRR10013219,human,in vivo,extracellular,bulk
M,179,286,1,SRR10013219,human,in vivo,extracellular,bulk
M,248,479,2,SRR10013219,human,in vivo,extracellular,bulk
M,252,503,5,SRR10013219,human,in vivo,extracellular,bulk
M,273,694,1,SRR10013219,human,in vivo,extracellular,bulk
M,361,588,1,SRR10013219,human,in vivo,extracellular,bulk
M,421,848,1,SRR10013219,human,in vivo,extracellular,bulk
M,450,978,1,SRR10013219,human,in vivo,extracellular,bulk
M,490,834,2,SRR10013219,human,in vivo,extracellular,bulk
M,507,935,1,SRR10013219,human,in vivo,extracellular,bulk
M,533,840,1,SRR10013219,human,in vivo,extracellular,bulk
M,577,967,2,SRR10013219,human,in vivo,extracellular,bulk
M,589,728,1,SRR10013219,human,in vivo,extracellular,bulk
M,809,952,1,SRR10013219,human,in vivo,extracellular,bulk
NA,1047,1152,1,SRR10013219,human,in vivo,extracellular,bulk
NA,145,364,1,SRR10013219,human,in vivo,extracellular,bulk
NA,318,1350,1,SRR10013219,human,in vivo,extracellular,bulk
NA,320,1301,1,SRR10013219,human,in vivo,extracellular,bulk
NA,336,1296,1,SRR10013219,human,in vivo,extracellular,bulk
NA,343,1226,1,SRR10013219,human,in vivo,extracellular,bulk
NA,344,1188,2,SRR10013219,human,in vivo,extracellular,bulk
NA,362,1353,1,SRR10013219,human,in vivo,extracellular,bulk
NA,380,1064,1,SRR10013219,human,in vivo,extracellular,bulk
NA,399,1186,1,SRR10013219,human,in vivo,extracellular,bulk
NA,404,777,1,SRR10013219,human,in vivo,extracellular,bulk
