Segment,Start,End,NGS_read_count,ACC_num,Replicate,Cells,Context,Compartment,Resolution,Time
NA,825,1087,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,83,621,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,845,1298,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,861,1005,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,863,1083,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,867,1134,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,869,1159,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,875,986,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,895,1112,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,896,1097,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,89,1215,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,915,979,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,931,1067,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,932,979,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,944,1047,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,944,1053,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,946,1273,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,977,1047,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,97,1197,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NA,99,1223,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1013,1231,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1055,1341,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1057,1503,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1065,1351,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1084,1182,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1105,1145,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1105,1543,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1107,1129,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1107,1243,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1128,1160,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1234,1423,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1257,1326,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1257,1499,22,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,127,1001,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1308,1384,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1312,1374,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,1354,1383,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,141,1378,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,142,195,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,149,1319,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,154,1356,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,155,774,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,156,1376,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,156,1403,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,160,1304,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,161,1334,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,175,1377,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,177,1379,74,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,180,1304,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,192,1419,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,211,1297,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,211,1350,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,213,1271,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,213,1319,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,214,1330,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,221,1324,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,229,1321,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,242,1304,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,242,1322,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,246,765,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,270,1303,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,270,1380,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,281,631,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,283,377,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,288,1180,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,302,1221,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,302,405,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,310,545,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,312,1187,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,320,1250,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,331,1194,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,334,1249,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,342,1221,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,351,1232,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,362,1122,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,377,1079,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,380,692,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,385,1087,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,385,679,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,387,1176,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,397,1553,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,406,1391,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,415,1172,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,420,478,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,434,1038,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,434,502,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,435,1510,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,435,575,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,439,631,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,441,1134,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,446,1074,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,446,1138,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,447,1016,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,448,500,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,453,1342,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,453,1401,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,453,814,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,454,1031,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,454,815,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,456,1167,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,457,827,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,461,1078,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,470,1404,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,470,1426,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,472,1403,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,473,781,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,475,1428,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,486,1252,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,488,619,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,490,1077,7,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,492,694,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,495,1404,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,496,1288,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,497,606,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,498,1123,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,499,732,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,505,779,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,518,1210,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,520,1459,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,522,1038,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,536,1022,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,538,673,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,538,696,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,539,697,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,540,1230,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,540,670,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,540,675,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,540,781,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,544,1027,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,544,994,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,547,662,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,550,1049,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,551,1100,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,552,597,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,560,633,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,562,1012,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,563,1001,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,568,683,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,590,1353,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,596,642,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,596,969,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,596,992,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,606,1001,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,606,1211,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,613,1398,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,617,991,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,628,768,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,629,1047,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,639,1204,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,641,726,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,641,965,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,643,916,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,652,783,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,659,1446,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,660,1446,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,664,783,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,666,709,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,668,806,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,672,1239,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,674,1245,11,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,687,1442,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,693,888,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,694,1438,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,695,1406,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,701,1207,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,702,1207,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,704,859,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,708,1146,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,725,774,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,727,784,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,736,1065,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,738,773,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,740,1153,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,755,1246,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,756,1010,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,761,1071,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,767,815,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,770,1171,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,779,925,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,784,929,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,789,862,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,789,882,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,789,942,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,793,862,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,793,942,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,802,873,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,811,1059,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,813,1069,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,845,1431,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,848,1071,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,860,1206,14,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,863,923,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,863,944,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,890,1004,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,899,1049,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,908,1518,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,925,1074,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,930,1043,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,939,1037,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,941,1037,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,942,1208,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,944,1129,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,944,1243,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,95,1293,31,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,982,1099,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NP,988,1226,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,147,656,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,152,632,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,162,567,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,169,684,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,171,720,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,176,332,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,186,697,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,188,379,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,193,223,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,203,687,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,206,689,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,225,690,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,231,509,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,239,691,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,252,290,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,257,608,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,265,665,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,267,661,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,269,319,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,269,674,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,291,829,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,294,586,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,295,624,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,297,686,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,338,565,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,348,456,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,356,427,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,366,564,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,367,658,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,369,728,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,432,497,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,438,518,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,471,551,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,474,662,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,479,517,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,539,595,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,539,623,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,660,781,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,706,747,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,707,757,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,71,544,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
NS,94,563,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,101,1985,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,103,1974,10,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,104,2040,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,104,2083,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1071,1639,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1085,1162,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1085,1671,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1086,1819,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1087,1853,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1095,1679,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1096,1655,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1656,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1097,1854,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,109,194,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1101,1684,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1107,1576,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1122,1563,8,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1126,1596,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1133,1604,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1139,1574,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,113,1692,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,115,2070,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,116,2017,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1173,1559,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1183,1310,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1197,2128,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1199,1229,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1199,2099,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1220,1826,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1223,2191,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1229,1561,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1242,1673,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1255,2142,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1268,1364,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1270,1322,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,127,1975,135,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1284,1505,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1287,1403,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,129,1945,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,130,1930,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1313,1443,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1313,1684,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1320,1365,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1344,1457,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,134,2041,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1357,1503,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1359,1501,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1365,1403,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1390,1466,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1397,1658,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1407,1465,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,141,2015,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,142,1886,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,142,2026,7,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,142,2042,6,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,142,2073,14,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,143,1991,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,143,2045,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,143,2055,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1442,1490,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,145,1983,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,145,1993,61,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,146,325,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1474,1737,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,147,1384,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1483,1537,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1497,1528,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,150,1919,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,150,2026,5,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,150,2076,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1516,2010,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,151,1920,2400,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1520,1774,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,152,1951,3,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,1533,1838,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,154,1219,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,154,1923,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,154,1968,203,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,156,1878,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,156,1992,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,157,1997,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,157,2001,2,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,157,2055,4,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,158,1947,1,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
PA,158,1970,573,SRR15720527,d22,A549,in vitro,extracellular,bulk,48hpi
